Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Active LB,Active Hospitalized LB,Cumulative Hospitalized LB,Total Detected Deaths LB,Active Ventilated LB,Total Detected UB,Active UB,Active Hospitalized UB,Cumulative Hospitalized UB,Total Detected Deaths UB,Active Ventilated UB
None,None,None,2020-09-20,125311,1504,406,18792,9467,47,,,123319,0,0,18492,9370,0,74708469,896661,242051,11203498,2704581,28021
None,None,None,2020-09-21,125355,1456,394,18797,9469,47,,,123319,0,0,18492,9370,0,76077126,883637,239116,11407776,2754039,28524
None,None,None,2020-09-22,125400,1409,383,18804,9469,46,,,123319,0,0,18492,9370,0,77421554,869912,236463,11609529,2802619,28400
None,None,None,2020-09-23,125442,1365,372,18812,9471,43,,,123319,0,0,18492,9370,0,78742994,856844,233513,11808750,2850371,26992
None,None,None,2020-09-24,125484,1322,361,18819,9472,41,,,123319,0,0,18492,9370,0,80042587,843265,230271,12004092,2897332,26153
None,None,None,2020-09-25,125524,1281,351,18825,9474,41,,,123319,0,0,18492,9370,0,81321382,829903,227397,12195875,2943543,26562
None,None,None,2020-09-26,125562,1241,341,18830,9475,40,,,123319,0,0,18492,9370,0,82580346,816188,224271,12384224,2989036,26307
None,None,None,2020-09-27,125601,1202,331,18835,9476,38,,,123319,0,0,18492,9370,0,83820376,802160,220894,12569620,3033845,25359
None,None,None,2020-09-28,125637,1165,320,18841,9478,38,,,123319,0,0,18492,9370,0,85042298,788576,216604,12753265,3078001,25722
None,None,None,2020-09-29,125674,1126,312,18846,9480,35,,,123319,0,0,18492,9370,0,86246887,772745,214118,12933533,3121530,24020
None,None,None,2020-09-30,125709,1094,303,18851,9482,33,,,123319,0,0,18492,9370,0,87434857,760914,210747,13111507,3164459,22953
None,None,None,2020-10-01,125743,1061,296,18855,9483,33,,,123319,0,0,18492,9370,0,88606878,747651,208581,13286487,3206810,23254
None,None,None,2020-10-02,125777,1028,285,18860,9483,33,,,123319,0,0,18492,9370,0,89763577,733655,203397,13459862,3248607,23551
None,None,None,2020-10-03,125808,998,278,18866,9484,32,,,123319,0,0,18492,9370,0,90905537,721128,200875,13632073,3289873,23122
None,None,None,2020-10-04,125840,967,269,18871,9486,31,,,123319,0,0,18492,9370,0,92033311,707217,196734,13801340,3330627,22672
None,None,None,2020-10-05,125873,939,262,18876,9486,31,,,123319,0,0,18492,9370,0,93147414,694870,193883,13968449,3370884,22940
None,None,None,2020-10-06,125901,912,255,18880,9488,30,,,123319,0,0,18492,9370,0,94248327,682715,190891,14133394,3410667,22458
None,None,None,2020-10-07,125932,884,247,18884,9490,28,,,123319,0,0,18492,9370,0,95336515,669230,186991,14296086,3449991,21197
None,None,None,2020-10-08,125962,859,242,18889,9490,27,,,123319,0,0,18492,9370,0,96412405,657486,185229,14457804,3488868,20666
None,None,None,2020-10-09,125988,835,234,18892,9491,25,,,123319,0,0,18492,9370,0,97476402,646036,181045,14616663,3527316,19342
None,None,None,2020-10-10,126016,809,228,18897,9493,25,,,123319,0,0,18492,9370,0,98528897,632538,178268,14775112,3565350,19547
None,None,None,2020-10-11,126042,787,222,18902,9493,25,,,123319,0,0,18492,9370,0,99570253,621712,175375,14932141,3602979,19749
None,None,None,2020-10-12,126069,766,216,18905,9494,25,,,123319,0,0,18492,9370,0,100600817,611254,172364,15085853,3640219,19950
None,None,None,2020-10-13,126094,743,209,18909,9496,24,,,123319,0,0,18492,9370,0,101620917,598794,168436,15239027,3677082,19342
None,None,None,2020-10-14,126119,723,204,18912,9496,24,,,123319,0,0,18492,9370,0,102630865,588350,166007,15389869,3713576,19530
None,None,None,2020-10-15,126144,703,198,18916,9497,23,,,123319,0,0,18492,9370,0,103630960,577535,162663,15540043,3749716,18895
None,None,None,2020-10-16,126167,684,192,18919,9497,23,,,123319,0,0,18492,9370,0,104621483,567193,159212,15688206,3785508,19072
None,None,None,2020-10-17,126191,664,187,18923,9498,20,,,123319,0,0,18492,9370,0,105602705,555667,156491,15835678,3820965,16737
None,None,None,2020-10-18,126213,645,182,18926,9498,20,,,123319,0,0,18492,9370,0,106574881,544641,153682,15981208,3856095,16888
None,None,None,2020-10-19,126235,628,176,18930,9499,20,,,123319,0,0,18492,9370,0,107538259,534987,149933,16126266,3890907,17038
None,None,None,2020-10-20,126257,611,173,18934,9500,20,,,123319,0,0,18492,9370,0,108493073,525034,148659,16270051,3925410,17186
None,None,None,2020-10-21,126279,595,167,18937,9501,19,,,123319,0,0,18492,9370,0,109439548,515656,144730,16411729,3959612,16466
None,None,None,2020-10-22,126300,579,163,18940,9502,19,,,123319,0,0,18492,9370,0,110377898,506008,142451,16552315,3993520,16605
None,None,None,2020-10-23,126320,563,160,18943,9503,18,,,123319,0,0,18492,9370,0,111308328,496094,140986,16691843,4027142,15861
None,None,None,2020-10-24,126340,550,154,18946,9504,18,,,123319,0,0,18492,9370,0,112231036,488579,136802,16830214,4060485,15990
None,None,None,2020-10-25,126359,534,151,18949,9504,15,,,123319,0,0,18492,9370,0,113146210,478162,135211,16967589,4093555,13432
None,None,None,2020-10-26,126378,521,145,18951,9505,15,,,123319,0,0,18492,9370,0,114054034,470194,130860,17102961,4126360,13537
None,None,None,2020-10-27,126398,508,142,18954,9505,15,,,123319,0,0,18492,9370,0,114954682,462009,129144,17238018,4158905,13642
None,None,None,2020-10-28,126416,495,138,18957,9505,15,,,123319,0,0,18492,9370,0,115848319,453621,126464,17372299,4191197,13746
None,None,None,2020-10-29,126433,481,135,18959,9506,14,,,123319,0,0,18492,9370,0,116735106,444105,124645,17504772,4223242,12926
None,None,None,2020-10-30,126450,469,131,18962,9506,14,,,123319,0,0,18492,9370,0,117615201,436232,121847,17637164,4255044,13022
None,None,None,2020-10-31,126468,458,128,18965,9507,14,,,123319,0,0,18492,9370,0,118488754,429103,119924,17768441,4286611,13117
None,None,None,2020-11-01,126484,446,125,18967,9507,14,,,123319,0,0,18492,9370,0,119355904,420865,117956,17898101,4317945,13211
None,None,None,2020-11-02,126501,435,122,18969,9508,13,,,123319,0,0,18492,9370,0,120216795,413390,115939,18026675,4349054,12354
None,None,None,2020-11-03,126517,424,118,18972,9508,12,,,123319,0,0,18492,9370,0,121071557,405751,112921,18155422,4379941,11484
None,None,None,2020-11-04,126533,414,115,18974,9509,12,,,123319,0,0,18492,9370,0,121920320,398908,110808,18282315,4410612,11563
None,None,None,2020-11-05,126548,404,114,18976,9509,12,,,123319,0,0,18492,9370,0,122763209,391917,110590,18408467,4441070,11641
None,None,None,2020-11-06,126563,394,109,18978,9509,12,,,123319,0,0,18492,9370,0,123600344,384777,106448,18533753,4471320,11719
None,None,None,2020-11-07,126577,385,107,18981,9510,12,,,123319,0,0,18492,9370,0,124431841,378475,105187,18659320,4501367,11797
None,None,None,2020-11-08,126591,374,104,18983,9510,12,,,123319,0,0,18492,9370,0,125257812,370061,102905,18783081,4531214,11874
None,None,None,2020-11-09,126605,366,100,18985,9510,10,,,123319,0,0,18492,9370,0,126078368,364478,99584,18906029,4560865,9958
None,None,None,2020-11-10,126619,357,98,18987,9511,10,,,123319,0,0,18492,9370,0,126893612,357774,98213,19028179,4590325,10022
None,None,None,2020-11-11,126633,349,97,18988,9511,10,,,123319,0,0,18492,9370,0,127703647,351951,97820,19148538,4619595,10085
None,None,None,2020-11-12,126646,340,95,18991,9512,10,,,123319,0,0,18492,9370,0,128508570,345000,96397,19270299,4648682,10147
None,None,None,2020-11-13,126659,331,92,18993,9512,10,,,123319,0,0,18492,9370,0,129308478,337924,93924,19390299,4677587,10209
None,None,None,2020-11-14,126672,325,90,18995,9512,9,,,123319,0,0,18492,9370,0,130103464,333804,92438,19509562,4706314,9244
None,None,None,2020-11-15,126684,317,88,18996,9513,9,,,123319,0,0,18492,9370,0,130893616,327534,90924,19627223,4734867,9299
North America,Canada,Alberta,2020-03-19,119,119,18,18,0,4,119.0,0.0,119,119,18,18,0,4,119,119,18,18,0,4
North America,Canada,Alberta,2020-03-20,120,112,17,18,0,4,146.0,1.0,120,112,17,18,0,4,120,112,17,18,0,4
North America,Canada,Alberta,2020-03-21,122,107,17,18,1,4,195.0,1.0,122,107,17,18,1,4,122,107,17,18,1,4
North America,Canada,Alberta,2020-03-22,126,104,16,19,1,4,259.0,1.0,126,104,16,19,1,4,126,104,16,19,1,4
North America,Canada,Alberta,2020-03-23,134,105,17,20,2,4,301.0,1.0,134,105,17,20,2,4,134,105,17,20,2,4
North America,Canada,Alberta,2020-03-24,146,109,18,22,2,4,359.0,1.0,146,109,18,22,2,4,146,109,18,22,2,4
North America,Canada,Alberta,2020-03-25,162,118,19,24,2,4,358.0,2.0,162,118,19,24,2,4,162,118,19,24,2,4
North America,Canada,Alberta,2020-03-26,184,132,22,28,2,5,486.0,2.0,184,132,22,28,2,5,184,132,22,28,2,5
North America,Canada,Alberta,2020-03-27,213,151,25,32,3,6,542.0,2.0,213,151,25,32,3,6,213,151,25,32,3,6
North America,Canada,Alberta,2020-03-28,248,175,29,37,3,6,542.0,2.0,248,175,29,37,3,6,248,175,29,37,3,6
North America,Canada,Alberta,2020-03-29,291,205,34,44,4,8,621.0,2.0,291,205,34,44,4,8,291,205,34,44,4,8
North America,Canada,Alberta,2020-03-30,342,242,40,51,4,9,661.0,3.0,342,242,40,51,4,9,342,242,40,51,4,9
North America,Canada,Alberta,2020-03-31,402,284,47,60,5,10,690.0,8.0,402,284,47,60,5,10,402,284,47,60,5,10
North America,Canada,Alberta,2020-04-01,471,332,54,71,6,12,754.0,9.0,471,332,54,71,6,12,471,332,54,71,6,12
North America,Canada,Alberta,2020-04-02,548,385,63,82,7,14,969.0,13.0,548,385,63,82,7,14,548,385,63,82,7,14
North America,Canada,Alberta,2020-04-03,635,444,73,95,8,16,969.0,13.0,635,444,73,95,8,16,635,444,73,95,8,16
North America,Canada,Alberta,2020-04-04,730,508,84,110,9,19,1075.0,18.0,730,508,84,110,9,19,730,508,84,110,9,19
North America,Canada,Alberta,2020-04-05,834,575,95,125,11,21,1181.0,20.0,834,575,95,125,11,21,834,575,95,125,11,21
North America,Canada,Alberta,2020-04-06,947,647,107,142,12,24,1250.0,23.0,947,647,107,142,12,24,947,647,107,142,12,24
North America,Canada,Alberta,2020-04-07,1068,722,120,160,14,27,1373.0,24.0,1068,722,120,160,14,27,1068,722,120,160,14,27
North America,Canada,Alberta,2020-04-08,1197,800,133,180,16,29,1373.0,26.0,1197,800,133,180,16,29,1197,800,133,180,16,29
North America,Canada,Alberta,2020-04-09,1333,880,147,200,18,32,1423.0,29.0,1333,880,147,200,18,32,1333,880,147,200,18,32
North America,Canada,Alberta,2020-04-10,1476,961,161,221,20,35,1451.0,32.0,1476,961,161,221,20,35,1476,961,161,221,20,35
North America,Canada,Alberta,2020-04-11,1625,1043,175,244,23,38,1567.0,40.0,1625,1043,175,244,23,38,1625,1043,175,244,23,38
North America,Canada,Alberta,2020-04-12,1780,1126,190,267,25,41,1567.0,40.0,1780,1126,190,267,25,41,1780,1126,190,267,25,41
North America,Canada,Alberta,2020-04-13,1940,1208,204,291,28,44,1732.0,46.0,1940,1208,204,291,28,44,1940,1208,204,291,28,44
North America,Canada,Alberta,2020-04-14,2104,1289,219,316,31,47,1870.0,48.0,2104,1289,219,316,31,47,2104,1289,219,316,31,47
North America,Canada,Alberta,2020-04-15,2272,1368,233,341,33,50,1870.0,48.0,2272,1368,233,341,33,50,2272,1368,233,341,33,50
North America,Canada,Alberta,2020-04-16,2443,1445,247,366,37,53,1996.0,48.0,2443,1445,247,366,37,53,2443,1445,247,366,37,53
North America,Canada,Alberta,2020-04-17,2616,1519,261,392,40,55,2397.0,50.0,2616,1519,261,392,40,55,2616,1519,261,392,40,55
North America,Canada,Alberta,2020-04-18,2791,1590,275,419,43,58,2562.0,51.0,2791,1590,275,419,43,58,2791,1590,275,419,43,58
North America,Canada,Alberta,2020-04-19,2966,1658,288,445,46,60,2803.0,51.0,2966,1658,288,445,46,60,2966,1658,288,445,46,60
North America,Canada,Alberta,2020-04-20,3143,1721,300,471,49,63,2908.0,59.0,3143,1721,300,471,49,63,3143,1721,300,471,49,63
North America,Canada,Alberta,2020-04-21,3319,1781,312,498,53,65,3095.0,61.0,3319,1781,312,498,53,65,3319,1781,312,498,53,65
North America,Canada,Alberta,2020-04-22,3495,1837,323,524,56,67,3401.0,66.0,3495,1837,323,524,56,67,3495,1837,323,524,56,67
North America,Canada,Alberta,2020-04-23,3669,1888,334,550,60,69,3720.0,68.0,3669,1888,334,550,60,69,3669,1888,334,550,60,69
North America,Canada,Alberta,2020-04-24,3842,1934,344,576,63,70,4017.0,72.0,3842,1934,344,576,63,70,3842,1934,344,576,63,70
North America,Canada,Alberta,2020-04-25,4013,1975,353,602,67,72,4233.0,73.0,4013,1975,353,602,67,72,4013,1975,353,602,67,72
North America,Canada,Alberta,2020-04-26,4181,2011,361,627,70,73,4480.0,73.0,4181,2011,361,627,70,73,4181,2011,361,627,70,73
North America,Canada,Alberta,2020-04-27,4345,2041,369,652,74,74,4696.0,75.0,4345,2041,369,652,74,74,4345,2041,369,652,74,74
North America,Canada,Alberta,2020-04-28,4507,2067,375,676,77,75,4850.0,80.0,4507,2067,375,676,77,75,4507,2067,375,676,77,75
North America,Canada,Alberta,2020-04-29,4666,2088,381,700,80,75,5165.0,87.0,4666,2088,381,700,80,75,4666,2088,381,700,80,75
North America,Canada,Alberta,2020-04-30,4820,2105,387,723,84,76,5355.0,90.0,4820,2105,387,723,84,76,4820,2105,387,723,84,76
North America,Canada,Alberta,2020-05-01,4971,2116,391,746,87,76,5573.0,92.0,4971,2116,391,746,87,76,4971,2116,391,746,87,76
North America,Canada,Alberta,2020-05-02,5117,2122,394,768,90,76,5670.0,94.0,5117,2122,394,768,90,76,5117,2122,394,768,90,76
North America,Canada,Alberta,2020-05-03,5259,2124,397,789,93,76,5766.0,95.0,5259,2124,397,789,93,76,5259,2124,397,789,93,76
North America,Canada,Alberta,2020-05-04,5396,2121,399,809,96,76,5836.0,104.0,5396,2121,399,809,96,76,5396,2121,399,809,96,76
North America,Canada,Alberta,2020-05-05,5529,2115,400,829,99,76,5893.0,106.0,5529,2115,400,829,99,76,5529,2115,400,829,99,76
North America,Canada,Alberta,2020-05-06,5657,2104,400,849,102,75,5963.0,112.0,5657,2104,400,849,102,75,5657,2104,400,849,102,75
North America,Canada,Alberta,2020-05-07,5781,2090,400,867,105,75,6017.0,114.0,5781,2090,400,867,105,75,5781,2090,400,867,105,75
North America,Canada,Alberta,2020-05-08,5900,2072,399,885,108,74,6098.0,115.0,5900,2072,399,885,108,74,5900,2072,399,885,108,74
North America,Canada,Alberta,2020-05-09,6013,2050,397,902,111,73,6157.0,116.0,6013,2050,397,902,111,73,6013,2050,397,902,111,73
North America,Canada,Alberta,2020-05-10,6122,2026,395,918,113,72,6253.0,117.0,6122,2026,395,918,113,72,6122,2026,395,918,113,72
North America,Canada,Alberta,2020-05-11,6227,1998,392,934,116,71,6300.0,117.0,6227,1998,392,934,116,71,6227,1998,392,934,116,71
North America,Canada,Alberta,2020-05-12,6327,1969,389,949,118,70,6345.0,118.0,6327,1969,389,949,118,70,6327,1969,389,949,118,70
North America,Canada,Alberta,2020-05-13,6423,1937,385,963,120,68,6407.0,120.0,6423,1937,385,963,120,68,6423,1937,385,963,120,68
North America,Canada,Alberta,2020-05-14,6514,1902,381,977,122,67,6457.0,121.0,6514,1902,381,977,122,67,6514,1902,381,977,122,67
North America,Canada,Alberta,2020-05-15,6601,1865,376,990,125,66,6515.0,125.0,6601,1865,376,990,125,66,6601,1865,376,990,125,66
North America,Canada,Alberta,2020-05-16,6683,1827,371,1002,127,64,6587.0,126.0,6683,1827,371,1002,127,64,6683,1827,371,1002,127,64
North America,Canada,Alberta,2020-05-17,6761,1787,366,1014,129,63,6644.0,127.0,6761,1787,366,1014,129,63,6761,1787,366,1014,129,63
North America,Canada,Alberta,2020-05-18,6835,1746,360,1025,130,61,6683.0,128.0,6835,1746,360,1025,130,61,6835,1746,360,1025,130,61
North America,Canada,Alberta,2020-05-19,6906,1705,354,1036,132,60,6716.0,128.0,6906,1705,354,1036,132,60,6906,1705,354,1036,132,60
North America,Canada,Alberta,2020-05-20,6973,1662,347,1046,134,58,6735.0,128.0,6973,1662,347,1046,134,58,6973,1662,347,1046,134,58
North America,Canada,Alberta,2020-05-21,7036,1618,341,1055,135,56,6768.0,132.0,7036,1618,341,1055,135,56,7036,1618,341,1055,135,56
North America,Canada,Alberta,2020-05-22,7095,1574,334,1064,137,55,6800.0,134.0,7095,1574,334,1064,137,55,7095,1574,334,1064,137,55
North America,Canada,Alberta,2020-05-23,7151,1529,327,1073,138,53,6818.0,135.0,7151,1529,327,1073,138,53,7151,1529,327,1073,138,53
North America,Canada,Alberta,2020-05-24,7204,1484,320,1081,140,51,6860.0,135.0,7204,1484,320,1081,140,51,7204,1484,320,1081,140,51
North America,Canada,Alberta,2020-05-25,7254,1439,312,1088,141,50,6879.0,138.0,7254,1439,312,1088,141,50,7254,1439,312,1088,141,50
North America,Canada,Alberta,2020-05-26,7301,1394,305,1095,142,48,6901.0,139.0,7301,1394,305,1095,142,48,7301,1394,305,1095,142,48
North America,Canada,Alberta,2020-05-27,7345,1350,298,1102,143,46,6926.0,141.0,7345,1350,298,1102,143,46,7345,1350,298,1102,143,46
North America,Canada,Alberta,2020-05-28,7386,1305,290,1108,145,45,6955.0,143.0,7386,1305,290,1108,145,45,7386,1305,290,1108,145,45
North America,Canada,Alberta,2020-05-29,7425,1261,283,1114,146,43,6979.0,143.0,7425,1261,283,1114,146,43,7425,1261,283,1114,146,43
North America,Canada,Alberta,2020-05-30,7461,1217,275,1119,147,42,6992.0,143.0,7461,1217,275,1119,147,42,7461,1217,275,1119,147,42
North America,Canada,Alberta,2020-05-31,7495,1174,268,1124,147,40,7010.0,143.0,7495,1174,268,1124,147,40,7495,1174,268,1124,147,40
North America,Canada,Alberta,2020-06-01,7528,1132,260,1129,148,38,7044.0,143.0,7528,1132,260,1129,148,38,7528,1132,260,1129,148,38
North America,Canada,Alberta,2020-06-02,7557,1090,253,1134,149,37,7057.0,143.0,7557,1090,253,1134,149,37,7557,1090,253,1134,149,37
North America,Canada,Alberta,2020-06-03,7585,1049,245,1138,150,35,7076.0,145.0,7585,1049,245,1138,150,35,7585,1049,245,1138,150,35
North America,Canada,Alberta,2020-06-04,7611,1009,238,1142,151,34,7091.0,146.0,7611,1009,238,1142,151,34,7611,1009,238,1142,151,34
North America,Canada,Alberta,2020-06-05,7636,970,231,1145,151,33,7098.0,146.0,7636,970,231,1145,151,33,7636,970,231,1145,151,33
North America,Canada,Alberta,2020-06-06,7658,931,223,1149,152,31,7138.0,146.0,7658,931,223,1149,152,31,7658,931,223,1149,152,31
North America,Canada,Alberta,2020-06-07,7679,894,216,1152,152,30,7138.0,146.0,7679,894,216,1152,152,30,7679,894,216,1152,152,30
North America,Canada,Alberta,2020-06-08,7699,857,209,1155,153,29,7202.0,149.0,7699,857,209,1155,153,29,7699,857,209,1155,153,29
North America,Canada,Alberta,2020-06-09,7717,822,203,1158,153,27,7229.0,151.0,7717,822,203,1158,153,27,7717,822,203,1158,153,27
North America,Canada,Alberta,2020-06-10,7734,788,196,1160,154,26,7276.0,151.0,7734,788,196,1160,154,26,7734,788,196,1160,154,26
North America,Canada,Alberta,2020-06-11,7750,754,189,1163,154,25,7316.0,149.0,7750,754,189,1163,154,25,7750,754,189,1163,154,25
North America,Canada,Alberta,2020-06-12,7765,722,183,1165,155,24,7346.0,149.0,7765,722,183,1165,155,24,7765,722,183,1165,155,24
North America,Canada,Alberta,2020-06-13,7778,690,177,1167,155,23,7383.0,150.0,7778,690,177,1167,155,23,7778,690,177,1167,155,23
North America,Canada,Alberta,2020-06-14,7791,660,170,1169,156,22,7433.0,150.0,7791,660,170,1169,156,22,7791,660,170,1169,156,22
North America,Canada,Alberta,2020-06-15,7803,631,164,1170,156,21,7453.0,151.0,7803,631,164,1170,156,21,7803,631,164,1170,156,21
North America,Canada,Alberta,2020-06-16,7814,602,159,1172,156,20,7482.0,151.0,7814,602,159,1172,156,20,7814,602,159,1172,156,20
North America,Canada,Alberta,2020-06-17,7824,575,153,1174,156,19,7530.0,151.0,7824,575,153,1174,156,19,7824,575,153,1174,156,19
North America,Canada,Alberta,2020-06-18,7833,548,147,1175,157,18,7579.0,152.0,7833,548,147,1175,157,18,7833,548,147,1175,157,18
North America,Canada,Alberta,2020-06-19,7841,523,142,1176,157,17,7625.0,152.0,7841,523,142,1176,157,17,7841,523,142,1176,157,17
North America,Canada,Alberta,2020-06-20,7849,499,137,1177,157,16,7673.0,152.0,7849,499,137,1177,157,16,7849,499,137,1177,157,16
North America,Canada,Alberta,2020-06-21,7857,475,131,1178,157,15,7704.0,152.0,7857,475,131,1178,157,15,7857,475,131,1178,157,15
North America,Canada,Alberta,2020-06-22,7863,453,126,1180,158,14,7736.0,153.0,7863,453,126,1180,158,14,7863,453,126,1180,158,14
North America,Canada,Alberta,2020-06-23,7870,431,122,1180,158,14,7781.0,153.0,7870,431,122,1180,158,14,7870,431,122,1180,158,14
North America,Canada,Alberta,2020-06-24,7875,410,117,1181,158,13,7825.0,153.0,7875,410,117,1181,158,13,7875,410,117,1181,158,13
North America,Canada,Alberta,2020-06-25,7881,390,112,1182,158,12,7851.0,154.0,7881,390,112,1182,158,12,7881,390,112,1182,158,12
North America,Canada,Alberta,2020-06-26,7886,371,108,1183,158,12,7888.0,154.0,7886,371,108,1183,158,12,7886,371,108,1183,158,12
