Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Vaccinated,Fully Vaccinated
Europe,Slovakia,None,2021-05-15,262511,191,6,6299,7685,1,18332.57355612334,5661.9447574231845
Europe,Slovenia,None,2021-04-21,161955,156,21,14481,4062,3,6487.931419808714,1804.2835319174776
Europe,Slovenia,None,2021-04-22,161955,153,20,14481,4064,3,6543.796692520586,1813.1084915705858
Europe,Slovenia,None,2021-04-23,161955,150,19,14481,4067,3,6599.661965232457,1821.933451223694
Europe,Slovenia,None,2021-04-24,161955,146,19,14481,4070,3,6655.527237944328,1830.7584108768021
Europe,Slovenia,None,2021-04-25,161955,143,18,14481,4073,3,6711.392510656199,1839.5833705299103
Europe,Slovenia,None,2021-04-26,161955,140,18,14481,4076,3,6767.257783368071,1848.4083301830183
Europe,Slovenia,None,2021-04-27,161955,137,17,14481,4078,3,6823.123056079941,1857.2332898361265
Europe,Slovenia,None,2021-04-28,161955,134,17,14481,4081,3,6878.988328791813,1866.0582494892346
Europe,Slovenia,None,2021-04-29,161955,131,16,14481,4083,3,6934.853601503683,1874.8832091423428
Europe,Slovenia,None,2021-04-30,161955,129,16,14481,4086,3,6990.718874215555,1883.708168795451
Europe,Slovenia,None,2021-05-01,161955,126,15,14481,4088,3,7046.584146927426,1892.5331284485592
Europe,Slovenia,None,2021-05-02,161955,123,15,14481,4090,3,7102.449419639297,1901.3580881016674
Europe,Slovenia,None,2021-05-03,161955,121,15,14481,4093,3,7158.314692351169,1910.1830477547755
Europe,Slovenia,None,2021-05-04,161955,118,14,14481,4095,3,7214.17996506304,1919.0080074078837
Europe,Slovenia,None,2021-05-05,161955,115,14,14481,4097,2,7270.045237774911,1927.832967060992
Europe,Slovenia,None,2021-05-06,161955,113,13,14481,4100,2,7325.910510486782,1936.6579267141
Europe,Slovenia,None,2021-05-07,161955,111,13,14481,4102,2,7381.775783198653,1945.4828863672083
Europe,Slovenia,None,2021-05-08,161955,108,13,14481,4104,2,7437.641055910524,1954.3078460203164
Europe,Slovenia,None,2021-05-09,161955,106,12,14481,4106,2,7493.506328622396,1963.1328056734246
Europe,Slovenia,None,2021-05-10,161955,104,12,14481,4108,2,7549.371601334266,1971.9577653265328
Europe,Slovenia,None,2021-05-11,161955,102,12,14481,4110,2,7605.236874046138,1980.782724979641
Europe,Slovenia,None,2021-05-12,161955,100,11,14481,4112,2,7661.1021467580085,1989.6076846327492
Europe,Slovenia,None,2021-05-13,161955,98,11,14481,4114,2,7716.96741946988,1998.4326442858574
Europe,Slovenia,None,2021-05-14,161955,95,11,14481,4116,2,7772.832692181752,2007.2576039389655
Europe,Slovenia,None,2021-05-15,161955,94,11,14481,4117,2,7828.697964893622,2016.0825635920737
Europe,Spain,None,2021-04-21,2627910,431,16,31640,69762,1,167359.18314440417,47788.72443319478
Europe,Spain,None,2021-04-22,2627910,417,16,31640,69773,1,168919.45444561512,48028.29813612107
Europe,Spain,None,2021-04-23,2627910,404,15,31640,69784,1,170479.72574682604,48267.87183904735
Europe,Spain,None,2021-04-24,2627910,391,14,31640,69795,1,172039.99704803695,48507.44554197364
Europe,Spain,None,2021-04-25,2627910,379,14,31640,69806,1,173600.26834924787,48747.01924489993
Europe,Spain,None,2021-04-26,2627910,367,13,31640,69816,1,175160.5396504588,48986.59294782622
Europe,Spain,None,2021-04-27,2627910,356,13,31640,69826,1,176720.81095166973,49226.1666507525
Europe,Spain,None,2021-04-28,2627910,344,12,31640,69835,1,178281.08225288065,49465.74035367879
Europe,Spain,None,2021-04-29,2627910,334,12,31640,69845,1,179841.3535540916,49705.31405660508
Europe,Spain,None,2021-04-30,2627910,323,11,31640,69854,1,181401.6248553025,49944.88775953137
Europe,Spain,None,2021-05-01,2627910,313,11,31640,69863,1,182961.89615651342,50184.46146245765
Europe,Spain,None,2021-05-02,2627910,304,10,31640,69871,1,184522.16745772437,50424.03516538394
Europe,Spain,None,2021-05-03,2627910,294,10,31640,69879,1,186082.43875893528,50663.60886831023
Europe,Spain,None,2021-05-04,2627910,285,10,31640,69887,1,187642.7100601462,50903.18257123652
Europe,Spain,None,2021-05-05,2627910,276,9,31640,69895,1,189202.98136135715,51142.7562741628
Europe,Spain,None,2021-05-06,2627910,268,9,31640,69903,1,190763.25266256806,51382.32997708909
Europe,Spain,None,2021-05-07,2627910,260,8,31640,69910,1,192323.52396377898,51621.90368001538
Europe,Spain,None,2021-05-08,2627910,252,8,31640,69917,1,193883.7952649899,51861.477382941666
Europe,Spain,None,2021-05-09,2627910,244,8,31640,69924,1,195444.06656620084,52101.05108586795
Europe,Spain,None,2021-05-10,2627910,236,7,31640,69931,1,197004.33786741176,52340.62478879424
Europe,Spain,None,2021-05-11,2627910,229,7,31640,69938,1,198564.60916862267,52580.19849172053
Europe,Spain,None,2021-05-12,2627910,222,7,31640,69944,1,200124.88046983362,52819.77219464681
Europe,Spain,None,2021-05-13,2627910,215,7,31640,69950,1,201685.15177104453,53059.3458975731
Europe,Spain,None,2021-05-14,2627910,209,6,31640,69956,1,203245.42307225545,53298.91960049939
Europe,Spain,None,2021-05-15,2627910,203,6,31640,69962,1,204805.69437346637,53538.493303425676
Europe,Sweden,None,2021-04-21,569655,479,295,284669,13422,46,28578.598302359493,11241.096290921587
Europe,Sweden,None,2021-04-22,569655,466,286,284669,13429,45,28826.917832072286,11336.521270229128
Europe,Sweden,None,2021-04-23,569655,453,278,284669,13437,44,29075.23736178508,11431.946249536668
Europe,Sweden,None,2021-04-24,569655,441,269,284669,13444,43,29323.556891497872,11527.371228844208
Europe,Sweden,None,2021-04-25,569655,429,261,284669,13451,42,29571.87642121067,11622.796208151749
Europe,Sweden,None,2021-04-26,569655,418,254,284669,13458,41,29820.195950923462,11718.221187459289
Europe,Sweden,None,2021-04-27,569655,407,246,284669,13464,40,30068.515480636255,11813.64616676683
Europe,Sweden,None,2021-04-28,569655,396,239,284669,13471,39,30316.83501034905,11909.07114607437
Europe,Sweden,None,2021-04-29,569655,386,232,284669,13477,38,30565.15454006184,12004.49612538191
Europe,Sweden,None,2021-04-30,569655,376,225,284669,13484,38,30813.474069774635,12099.92110468945
Europe,Sweden,None,2021-05-01,569655,366,219,284669,13490,37,31061.793599487428,12195.34608399699
Europe,Sweden,None,2021-05-02,569655,357,212,284669,13496,36,31310.11312920022,12290.771063304532
Europe,Sweden,None,2021-05-03,569655,347,206,284669,13502,35,31558.432658913014,12386.196042612071
Europe,Sweden,None,2021-05-04,569655,339,200,284669,13508,35,31806.752188625807,12481.621021919611
Europe,Sweden,None,2021-05-05,569655,330,194,284669,13514,34,32055.0717183386,12577.046001227152
Europe,Sweden,None,2021-05-06,569655,321,189,284669,13519,33,32303.391248051394,12672.470980534692
Europe,Sweden,None,2021-05-07,569655,313,184,284669,13525,32,32551.710777764187,12767.895959842232
Europe,Sweden,None,2021-05-08,569655,305,178,284669,13530,32,32800.03030747698,12863.320939149773
Europe,Sweden,None,2021-05-09,569655,298,173,284669,13535,31,33048.34983718977,12958.745918457313
Europe,Sweden,None,2021-05-10,569655,290,169,284669,13540,30,33296.66936690257,13054.170897764852
Europe,Sweden,None,2021-05-11,569655,283,164,284669,13545,30,33544.98889661536,13149.595877072394
Europe,Sweden,None,2021-05-12,569655,276,159,284669,13550,29,33793.308426328156,13245.020856379935
Europe,Sweden,None,2021-05-13,569655,269,155,284669,13555,28,34041.627956040946,13340.445835687475
Europe,Sweden,None,2021-05-14,569655,262,151,284669,13560,28,34289.94748575374,13435.870814995014
Europe,Sweden,None,2021-05-15,569655,256,147,284669,13565,27,34538.26701546654,13531.295794302554
Europe,Switzerland,None,2021-04-21,497808,328,11,10292,10496,2,18048.85110661663,11471.226698870205
Europe,Switzerland,None,2021-04-22,497808,321,10,10292,10502,2,18218.915132842332,11471.226698870205
Europe,Switzerland,None,2021-04-23,497808,314,10,10292,10508,2,18388.979159068036,11471.226698870205
Europe,Switzerland,None,2021-04-24,497808,308,10,10292,10514,2,18559.04318529374,11471.226698870205
Europe,Switzerland,None,2021-04-25,497808,301,9,10292,10520,2,18729.107211519447,11471.226698870205
Europe,Switzerland,None,2021-04-26,497808,295,9,10292,10526,2,18899.17123774515,11471.226698870205
Europe,Switzerland,None,2021-04-27,497808,289,9,10292,10532,1,19069.235263970855,11471.226698870205
Europe,Switzerland,None,2021-04-28,497808,283,9,10292,10537,1,19239.29929019656,11471.226698870205
Europe,Switzerland,None,2021-04-29,497808,277,8,10292,10543,1,19409.363316422263,11471.226698870205
Europe,Switzerland,None,2021-04-30,497808,271,8,10292,10548,1,19579.427342647967,11471.226698870205
Europe,Switzerland,None,2021-05-01,497808,266,8,10292,10554,1,19749.49136887367,11471.226698870205
Europe,Switzerland,None,2021-05-02,497808,260,8,10292,10559,1,19919.555395099378,11471.226698870205
Europe,Switzerland,None,2021-05-03,497808,255,7,10292,10564,1,20089.619421325082,11471.226698870205
Europe,Switzerland,None,2021-05-04,497808,250,7,10292,10569,1,20259.683447550786,11471.226698870205
Europe,Switzerland,None,2021-05-05,497808,245,7,10292,10574,1,20429.74747377649,11471.226698870205
Europe,Switzerland,None,2021-05-06,497808,240,7,10292,10578,1,20599.811500002193,11471.226698870205
Europe,Switzerland,None,2021-05-07,497808,235,7,10292,10583,1,20769.8755262279,11471.226698870205
Europe,Switzerland,None,2021-05-08,497808,230,6,10292,10588,1,20939.939552453605,11471.226698870205
Europe,Switzerland,None,2021-05-09,497808,225,6,10292,10592,1,21110.00357867931,11471.226698870205
Europe,Switzerland,None,2021-05-10,497808,221,6,10292,10597,1,21280.067604905013,11471.226698870205
Europe,Switzerland,None,2021-05-11,497808,216,6,10292,10601,1,21450.131631130716,11471.226698870205
Europe,Switzerland,None,2021-05-12,497808,212,6,10292,10605,1,21620.195657356424,11471.226698870205
Europe,Switzerland,None,2021-05-13,497808,208,6,10292,10609,1,21790.259683582128,11471.226698870205
Europe,Switzerland,None,2021-05-14,497808,203,6,10292,10613,1,21960.32370980783,11471.226698870205
Europe,Switzerland,None,2021-05-15,497808,199,5,10292,10617,1,22130.387736033535,11471.226698870205
Europe,Ukraine,None,2021-04-21,1387333,2351,1520,693204,33371,208,15754.866782379047,0.19372294372294363
Europe,Ukraine,None,2021-04-22,1387333,2285,1472,693204,33403,203,16015.657249040269,0.19956709956709948
Europe,Ukraine,None,2021-04-23,1387333,2221,1425,693204,33434,199,16276.447715701492,0.20541125541125532
Europe,Ukraine,None,2021-04-24,1387333,2159,1380,693204,33464,194,16537.23818236271,0.21125541125541117
Europe,Ukraine,None,2021-04-25,1387333,2099,1337,693204,33494,190,16798.028649023934,0.21709956709956701
Europe,Ukraine,None,2021-04-26,1387333,2041,1295,693204,33523,186,17058.819115685154,0.22294372294372286
Europe,Ukraine,None,2021-04-27,1387333,1985,1255,693204,33551,182,17319.609582346377,0.2287878787878787
Europe,Ukraine,None,2021-04-28,1387333,1930,1216,693204,33579,178,17580.4000490076,0.23463203463203455
Europe,Ukraine,None,2021-04-29,1387333,1878,1179,693204,33607,175,17841.19051566882,0.2404761904761904
Europe,Ukraine,None,2021-04-30,1387333,1827,1143,693204,33634,171,18101.98098233004,0.24632034632034622
Europe,Ukraine,None,2021-05-01,1387333,1778,1108,693204,33660,167,18362.77144899126,0.25216450216450204
Europe,Ukraine,None,2021-05-02,1387333,1731,1075,693204,33686,164,18623.561915652484,0.2580086580086579
Europe,Ukraine,None,2021-05-03,1387333,1684,1042,693204,33711,160,18884.352382313704,0.2638528138528138
Europe,Ukraine,None,2021-05-04,1387333,1640,1011,693204,33736,157,19145.142848974927,0.2696969696969696
Europe,Ukraine,None,2021-05-05,1387333,1597,981,693204,33761,154,19405.933315636146,0.2755411255411254
Europe,Ukraine,None,2021-05-06,1387333,1555,952,693204,33784,151,19666.72378229737,0.2813852813852813
Europe,Ukraine,None,2021-05-07,1387333,1514,924,693204,33808,147,19927.514248958592,0.28722943722943717
Europe,Ukraine,None,2021-05-08,1387333,1475,897,693204,33831,144,20188.30471561981,0.293073593073593
Europe,Ukraine,None,2021-05-09,1387333,1437,871,693204,33853,141,20449.09518228103,0.2989177489177488
Europe,Ukraine,None,2021-05-10,1387333,1400,846,693204,33875,138,20709.885648942254,0.3047619047619047
Europe,Ukraine,None,2021-05-11,1387333,1364,821,693204,33897,136,20970.676115603477,0.31060606060606055
Europe,Ukraine,None,2021-05-12,1387333,1330,798,693204,33918,133,21231.466582264697,0.31645021645021637
Europe,Ukraine,None,2021-05-13,1387333,1296,775,693204,33939,130,21492.25704892592,0.3222943722943722
Europe,Ukraine,None,2021-05-14,1387333,1264,753,693204,33959,127,21753.04751558714,0.32813852813852806
Europe,Ukraine,None,2021-05-15,1387333,1232,732,693204,33979,125,22013.837982248362,0.33398268398268394
Europe,United Kingdom,None,2021-04-21,3371959,3895,99,66097,123786,19,382988.9233269651,246737.65746423395
Europe,United Kingdom,None,2021-04-22,3371959,3816,97,66097,123862,19,382988.9233269651,249644.5385924218
Europe,United Kingdom,None,2021-04-23,3371959,3738,94,66097,123936,18,382988.9233269651,252551.41972060964
Europe,United Kingdom,None,2021-04-24,3371959,3663,92,66097,124009,18,382988.9233269651,255458.3008487975
Europe,United Kingdom,None,2021-04-25,3371959,3588,89,66097,124081,17,382988.9233269651,258365.18197698536
Europe,United Kingdom,None,2021-04-26,3371959,3515,87,66097,124151,17,382988.9233269651,261272.0631051732
Europe,United Kingdom,None,2021-04-27,3371959,3444,85,66097,124220,17,382988.9233269651,264178.94423336105
Europe,United Kingdom,None,2021-04-28,3371959,3375,83,66097,124287,16,382988.9233269651,267085.8253615489
Europe,United Kingdom,None,2021-04-29,3371959,3306,81,66097,124353,16,382988.9233269651,269992.70648973674
Europe,United Kingdom,None,2021-04-30,3371959,3240,79,66097,124418,16,382988.9233269651,272899.5876179246
Europe,United Kingdom,None,2021-05-01,3371959,3174,77,66097,124482,15,382988.9233269651,275806.4687461124
Europe,United Kingdom,None,2021-05-02,3371959,3110,75,66097,124544,15,382988.9233269651,278713.3498743003
Europe,United Kingdom,None,2021-05-03,3371959,3048,73,66097,124605,15,382988.9233269651,281620.2310024882
Europe,United Kingdom,None,2021-05-04,3371959,2986,71,66097,124665,15,382988.9233269651,284527.112130676
Europe,United Kingdom,None,2021-05-05,3371959,2926,69,66097,124723,14,382988.9233269651,287433.99325886386
Europe,United Kingdom,None,2021-05-06,3371959,2867,68,66097,124781,14,382988.9233269651,290340.8743870517
Europe,United Kingdom,None,2021-05-07,3371959,2810,66,66097,124837,14,382988.9233269651,293247.75551523955
Europe,United Kingdom,None,2021-05-08,3371959,2753,65,66097,124892,13,382988.9233269651,296154.6366434274
Europe,United Kingdom,None,2021-05-09,3371959,2698,63,66097,124946,13,382988.9233269651,299061.51777161524
Europe,United Kingdom,None,2021-05-10,3371959,2644,61,66097,124999,13,382988.9233269651,301968.3988998031
Europe,United Kingdom,None,2021-05-11,3371959,2591,60,66097,125051,13,382988.9233269651,304875.2800279909
Europe,United Kingdom,None,2021-05-12,3371959,2539,59,66097,125102,12,382988.9233269651,307782.1611561788
Europe,United Kingdom,None,2021-05-13,3371959,2488,57,66097,125152,12,382988.9233269651,310689.0422843667
Europe,United Kingdom,None,2021-05-14,3371959,2438,56,66097,125201,12,382988.9233269651,313595.9234125545
Europe,United Kingdom,None,2021-05-15,3371959,2389,54,66097,125249,12,382988.9233269651,316502.8045407423
None,None,None,2021-04-20,21109603,12195,4346,6433413,587686,715,1693626.7297320003,790566.7236721973
None,None,None,2021-04-21,101397485,63615,14287,13521131,2590436,2259,11384661.454243524,4617398.93253426
None,None,None,2021-04-22,101567656,62204,13876,13524134,2595513,2210,11489279.646940853,4681646.977176204
None,None,None,2021-04-23,101567701,60721,13468,13524147,2596594,2157,11581684.705099814,4734138.5044392245
None,None,None,2021-04-24,101567744,59275,13069,13524160,2597654,2110,11674089.763258755,4786630.03170224
None,None,None,2021-04-25,101567784,57858,12678,13524172,2598691,2061,11766494.821417708,4839121.558965256
None,None,None,2021-04-26,101567821,56491,12315,13524183,2599706,2011,11858899.879576651,4891613.086228276
None,None,None,2021-04-27,101567853,55159,11956,13524192,2600705,1971,11951304.93773561,4944104.613491295
None,None,None,2021-04-28,101567881,53847,11608,13524201,2601687,1927,12043709.995894566,4996596.14075431
None,None,None,2021-04-29,101567907,52590,11263,13524210,2602643,1884,12136115.054053517,5049087.668017325
None,None,None,2021-04-30,101567932,51358,10948,13524217,2603576,1842,12228520.112212459,5101579.195280343
None,None,None,2021-05-01,101567956,50163,10637,13524225,2604493,1796,12320599.408398485,5154070.72254336
None,None,None,2021-05-02,101567976,48989,10325,13524231,2605390,1754,12412618.30823251,5206562.249806377
None,None,None,2021-05-03,101567994,47855,10039,13524237,2606276,1713,12504637.208066532,5259053.777069397
None,None,None,2021-05-04,101568011,46753,9748,13524242,2607135,1679,12596656.107900552,5311545.304332408
None,None,None,2021-05-05,101568026,45675,9478,13524246,2607983,1642,12688675.007734567,5364036.8315954255
None,None,None,2021-05-06,101568039,44617,9217,13524250,2608807,1604,12780693.907568587,5416476.21310753
None,None,None,2021-05-07,101568051,43596,8954,13524254,2609622,1569,12872712.80740261,5468897.975535383
None,None,None,2021-05-08,101568062,42601,8702,13524257,2610417,1538,12964731.707236638,5521319.737963232
None,None,None,2021-05-09,101568071,41630,8459,13524260,2611195,1500,13056750.607070655,5573741.500391088
None,None,None,2021-05-10,101568080,40689,8225,13524263,2611963,1470,13148769.506904671,5626163.262818937
None,None,None,2021-05-11,101568088,39763,7994,13524265,2612709,1440,13240788.406738695,5678585.02524679
None,None,None,2021-05-12,101568094,38869,7775,13524268,2613439,1407,13332807.30657271,5731006.787674643
None,None,None,2021-05-13,101568102,37993,7563,13524270,2614155,1379,13424799.90224645,5783428.5501024965
None,None,None,2021-05-14,101568107,37146,7353,13524271,2614862,1349,13516784.200926913,5835850.312530348
None,None,None,2021-05-15,101568112,36313,7150,13524273,2615556,1323,13608768.499607354,5887740.832915843
North America,Antigua and Barbuda,None,2021-04-20,1172,48,4,36,30,0,1009.63,0.0
North America,Antigua and Barbuda,None,2021-04-21,1172,45,3,36,30,0,1009.63,0.0
North America,Antigua and Barbuda,None,2021-04-22,1172,43,3,36,30,0,1009.63,0.0
North America,Antigua and Barbuda,None,2021-04-23,1172,40,3,36,30,0,1009.63,0.0
North America,Antigua and Barbuda,None,2021-04-24,1173,38,3,36,30,0,1009.63,0.0
North America,Antigua and Barbuda,None,2021-04-25,1173,35,3,36,30,0,1009.63,0.0
North America,Antigua and Barbuda,None,2021-04-26,1173,33,3,36,30,0,1009.63,0.0
