Country,Province_State,Date,Cum_Cases,Cum_Deaths, Population
Russia,Stavropolskiy Kray,2020-05-25,2011,40,2803021
Russia,Stavropolskiy Kray,2020-05-26,2086,41,2803021
Russia,Stavropolskiy Kray,2020-05-27,2086,41,2803021
Russia,Stavropolskiy Kray,2020-05-28,2238,43,2803021
Russia,Stavropolskiy Kray,2020-05-29,2320,45,2803021
Russia,Stavropolskiy Kray,2020-05-30,2320,45,2803021
Russia,Stavropolskiy Kray,2020-05-31,2320,45,2803021
Russia,Stavropolskiy Kray,2020-06-01,2485,46,2803021
Russia,Sverdlov Oblast,2020-03-22,0,0,4310861
Russia,Sverdlov Oblast,2020-03-23,0,0,4310861
Russia,Sverdlov Oblast,2020-03-24,0,0,4310861
Russia,Sverdlov Oblast,2020-03-25,13,0,4310861
Russia,Sverdlov Oblast,2020-03-26,20,0,4310861
Russia,Sverdlov Oblast,2020-03-27,20,0,4310861
Russia,Sverdlov Oblast,2020-03-28,24,0,4310861
Russia,Sverdlov Oblast,2020-03-29,24,0,4310861
Russia,Sverdlov Oblast,2020-03-30,24,0,4310861
Russia,Sverdlov Oblast,2020-03-31,33,0,4310861
Russia,Sverdlov Oblast,2020-04-01,33,0,4310861
Russia,Sverdlov Oblast,2020-04-02,38,0,4310861
Russia,Sverdlov Oblast,2020-04-03,39,0,4310861
Russia,Sverdlov Oblast,2020-04-04,40,0,4310861
Russia,Sverdlov Oblast,2020-04-05,40,0,4310861
Russia,Sverdlov Oblast,2020-04-06,44,0,4310861
Russia,Sverdlov Oblast,2020-04-07,51,0,4310861
Russia,Sverdlov Oblast,2020-04-08,56,0,4310861
Russia,Sverdlov Oblast,2020-04-09,59,0,4310861
Russia,Sverdlov Oblast,2020-04-10,61,0,4310861
Russia,Sverdlov Oblast,2020-04-11,74,0,4310861
Russia,Sverdlov Oblast,2020-04-12,78,0,4310861
Russia,Sverdlov Oblast,2020-04-13,85,0,4310861
Russia,Sverdlov Oblast,2020-04-14,93,0,4310861
Russia,Sverdlov Oblast,2020-04-15,105,0,4310861
Russia,Sverdlov Oblast,2020-04-16,111,0,4310861
Russia,Sverdlov Oblast,2020-04-17,115,0,4310861
Russia,Sverdlov Oblast,2020-04-18,126,1,4310861
Russia,Sverdlov Oblast,2020-04-19,141,1,4310861
Russia,Sverdlov Oblast,2020-04-20,149,1,4310861
Russia,Sverdlov Oblast,2020-04-21,233,1,4310861
Russia,Sverdlov Oblast,2020-04-22,243,1,4310861
Russia,Sverdlov Oblast,2020-04-23,271,1,4310861
Russia,Sverdlov Oblast,2020-04-24,304,1,4310861
Russia,Sverdlov Oblast,2020-04-25,337,1,4310861
Russia,Sverdlov Oblast,2020-04-26,395,1,4310861
Russia,Sverdlov Oblast,2020-04-27,454,1,4310861
Russia,Sverdlov Oblast,2020-04-28,539,1,4310861
Russia,Sverdlov Oblast,2020-04-29,629,1,4310861
Russia,Sverdlov Oblast,2020-04-30,703,1,4310861
Russia,Sverdlov Oblast,2020-05-01,935,1,4310861
Russia,Sverdlov Oblast,2020-05-02,1016,1,4310861
Russia,Sverdlov Oblast,2020-05-03,1091,1,4310861
Russia,Sverdlov Oblast,2020-05-04,1144,1,4310861
Russia,Sverdlov Oblast,2020-05-05,1277,1,4310861
Russia,Sverdlov Oblast,2020-05-06,1353,3,4310861
Russia,Sverdlov Oblast,2020-05-07,1584,3,4310861
Russia,Sverdlov Oblast,2020-05-08,1584,3,4310861
Russia,Sverdlov Oblast,2020-05-09,1584,3,4310861
Russia,Sverdlov Oblast,2020-05-10,1584,3,4310861
Russia,Sverdlov Oblast,2020-05-11,1952,3,4310861
Russia,Sverdlov Oblast,2020-05-12,2163,3,4310861
Russia,Sverdlov Oblast,2020-05-13,2298,3,4310861
Russia,Sverdlov Oblast,2020-05-14,2362,4,4310861
Russia,Sverdlov Oblast,2020-05-15,2466,5,4310861
Russia,Sverdlov Oblast,2020-05-16,2466,5,4310861
Russia,Sverdlov Oblast,2020-05-17,2731,6,4310861
Russia,Sverdlov Oblast,2020-05-18,2861,6,4310861
Russia,Sverdlov Oblast,2020-05-19,2861,6,4310861
Russia,Sverdlov Oblast,2020-05-20,2999,7,4310861
Russia,Sverdlov Oblast,2020-05-21,3308,10,4310861
Russia,Sverdlov Oblast,2020-05-22,3308,10,4310861
Russia,Sverdlov Oblast,2020-05-23,3614,14,4310861
Russia,Sverdlov Oblast,2020-05-24,3704,16,4310861
Russia,Sverdlov Oblast,2020-05-25,3983,18,4310861
Russia,Sverdlov Oblast,2020-05-26,4190,20,4310861
Russia,Sverdlov Oblast,2020-05-27,4190,20,4310861
Russia,Sverdlov Oblast,2020-05-28,4693,23,4310861
Russia,Sverdlov Oblast,2020-05-29,4923,25,4310861
Russia,Sverdlov Oblast,2020-05-30,4923,25,4310861
Russia,Sverdlov Oblast,2020-05-31,4923,25,4310861
Russia,Sverdlov Oblast,2020-06-01,5449,27,4310861
Russia,Tambov Oblast,2020-03-22,0,0,1006962
Russia,Tambov Oblast,2020-03-23,0,0,1006962
Russia,Tambov Oblast,2020-03-24,0,0,1006962
Russia,Tambov Oblast,2020-03-25,3,0,1006962
Russia,Tambov Oblast,2020-03-26,3,0,1006962
Russia,Tambov Oblast,2020-03-27,3,0,1006962
Russia,Tambov Oblast,2020-03-28,3,0,1006962
Russia,Tambov Oblast,2020-03-29,3,0,1006962
Russia,Tambov Oblast,2020-03-30,3,0,1006962
Russia,Tambov Oblast,2020-03-31,3,0,1006962
Russia,Tambov Oblast,2020-04-01,6,0,1006962
Russia,Tambov Oblast,2020-04-02,6,0,1006962
Russia,Tambov Oblast,2020-04-03,6,0,1006962
Russia,Tambov Oblast,2020-04-04,7,0,1006962
Russia,Tambov Oblast,2020-04-05,7,0,1006962
Russia,Tambov Oblast,2020-04-06,15,0,1006962
Russia,Tambov Oblast,2020-04-07,15,0,1006962
Russia,Tambov Oblast,2020-04-08,21,0,1006962
Russia,Tambov Oblast,2020-04-09,21,0,1006962
Russia,Tambov Oblast,2020-04-10,33,0,1006962
Russia,Tambov Oblast,2020-04-11,33,0,1006962
Russia,Tambov Oblast,2020-04-12,48,0,1006962
Russia,Tambov Oblast,2020-04-13,48,0,1006962
Russia,Tambov Oblast,2020-04-14,83,0,1006962
Russia,Tambov Oblast,2020-04-15,83,0,1006962
Russia,Tambov Oblast,2020-04-16,133,0,1006962
Russia,Tambov Oblast,2020-04-17,133,0,1006962
Russia,Tambov Oblast,2020-04-18,165,0,1006962
Russia,Tambov Oblast,2020-04-19,187,0,1006962
Russia,Tambov Oblast,2020-04-20,209,0,1006962
Russia,Tambov Oblast,2020-04-21,222,0,1006962
Russia,Tambov Oblast,2020-04-22,240,0,1006962
Russia,Tambov Oblast,2020-04-23,263,0,1006962
Russia,Tambov Oblast,2020-04-24,298,0,1006962
Russia,Tambov Oblast,2020-04-25,343,1,1006962
Russia,Tambov Oblast,2020-04-26,399,1,1006962
Russia,Tambov Oblast,2020-04-27,460,1,1006962
Russia,Tambov Oblast,2020-04-28,493,1,1006962
Russia,Tambov Oblast,2020-04-29,537,1,1006962
Russia,Tambov Oblast,2020-04-30,612,2,1006962
Russia,Tambov Oblast,2020-05-01,675,2,1006962
Russia,Tambov Oblast,2020-05-02,729,2,1006962
Russia,Tambov Oblast,2020-05-03,789,2,1006962
Russia,Tambov Oblast,2020-05-04,842,2,1006962
Russia,Tambov Oblast,2020-05-05,909,2,1006962
Russia,Tambov Oblast,2020-05-06,971,2,1006962
Russia,Tambov Oblast,2020-05-07,1131,2,1006962
Russia,Tambov Oblast,2020-05-08,1131,2,1006962
Russia,Tambov Oblast,2020-05-09,1131,2,1006962
Russia,Tambov Oblast,2020-05-10,1131,2,1006962
Russia,Tambov Oblast,2020-05-11,1403,2,1006962
Russia,Tambov Oblast,2020-05-12,1483,2,1006962
Russia,Tambov Oblast,2020-05-13,1568,3,1006962
Russia,Tambov Oblast,2020-05-14,1654,3,1006962
Russia,Tambov Oblast,2020-05-15,1737,3,1006962
Russia,Tambov Oblast,2020-05-16,1737,3,1006962
Russia,Tambov Oblast,2020-05-17,1902,4,1006962
Russia,Tambov Oblast,2020-05-18,1984,4,1006962
Russia,Tambov Oblast,2020-05-19,1984,4,1006962
Russia,Tambov Oblast,2020-05-20,2069,4,1006962
Russia,Tambov Oblast,2020-05-21,2238,5,1006962
Russia,Tambov Oblast,2020-05-22,2238,5,1006962
Russia,Tambov Oblast,2020-05-23,2400,5,1006962
Russia,Tambov Oblast,2020-05-24,2475,6,1006962
Russia,Tambov Oblast,2020-05-25,2547,6,1006962
Russia,Tambov Oblast,2020-05-26,2622,6,1006962
Russia,Tambov Oblast,2020-05-27,2622,6,1006962
Russia,Tambov Oblast,2020-05-28,2772,7,1006962
Russia,Tambov Oblast,2020-05-29,2845,7,1006962
Russia,Tambov Oblast,2020-05-30,2845,7,1006962
Russia,Tambov Oblast,2020-05-31,2845,7,1006962
Russia,Tambov Oblast,2020-06-01,2983,7,1006962
Russia,Tomsk Oblast,2020-03-22,0,0,1079051
Russia,Tomsk Oblast,2020-03-23,0,0,1079051
Russia,Tomsk Oblast,2020-03-24,0,0,1079051
Russia,Tomsk Oblast,2020-03-25,1,0,1079051
Russia,Tomsk Oblast,2020-03-26,2,0,1079051
Russia,Tomsk Oblast,2020-03-27,2,0,1079051
Russia,Tomsk Oblast,2020-03-28,2,0,1079051
Russia,Tomsk Oblast,2020-03-29,3,0,1079051
Russia,Tomsk Oblast,2020-03-30,3,0,1079051
Russia,Tomsk Oblast,2020-03-31,3,0,1079051
Russia,Tomsk Oblast,2020-04-01,3,0,1079051
Russia,Tomsk Oblast,2020-04-02,3,0,1079051
Russia,Tomsk Oblast,2020-04-03,3,0,1079051
Russia,Tomsk Oblast,2020-04-04,3,0,1079051
Russia,Tomsk Oblast,2020-04-05,3,0,1079051
Russia,Tomsk Oblast,2020-04-06,3,0,1079051
Russia,Tomsk Oblast,2020-04-07,3,0,1079051
Russia,Tomsk Oblast,2020-04-08,4,0,1079051
Russia,Tomsk Oblast,2020-04-09,4,0,1079051
Russia,Tomsk Oblast,2020-04-10,4,0,1079051
Russia,Tomsk Oblast,2020-04-11,4,0,1079051
Russia,Tomsk Oblast,2020-04-12,4,0,1079051
Russia,Tomsk Oblast,2020-04-13,8,0,1079051
Russia,Tomsk Oblast,2020-04-14,15,0,1079051
Russia,Tomsk Oblast,2020-04-15,15,0,1079051
Russia,Tomsk Oblast,2020-04-16,21,0,1079051
Russia,Tomsk Oblast,2020-04-17,21,0,1079051
Russia,Tomsk Oblast,2020-04-18,24,0,1079051
Russia,Tomsk Oblast,2020-04-19,29,0,1079051
Russia,Tomsk Oblast,2020-04-20,33,0,1079051
Russia,Tomsk Oblast,2020-04-21,37,0,1079051
Russia,Tomsk Oblast,2020-04-22,43,0,1079051
Russia,Tomsk Oblast,2020-04-23,52,0,1079051
Russia,Tomsk Oblast,2020-04-24,59,0,1079051
Russia,Tomsk Oblast,2020-04-25,66,0,1079051
Russia,Tomsk Oblast,2020-04-26,67,0,1079051
Russia,Tomsk Oblast,2020-04-27,76,0,1079051
Russia,Tomsk Oblast,2020-04-28,81,0,1079051
Russia,Tomsk Oblast,2020-04-29,87,0,1079051
Russia,Tomsk Oblast,2020-04-30,89,0,1079051
Russia,Tomsk Oblast,2020-05-01,97,1,1079051
Russia,Tomsk Oblast,2020-05-02,102,1,1079051
Russia,Tomsk Oblast,2020-05-03,119,1,1079051
Russia,Tomsk Oblast,2020-05-04,128,1,1079051
Russia,Tomsk Oblast,2020-05-05,147,1,1079051
Russia,Tomsk Oblast,2020-05-06,160,1,1079051
Russia,Tomsk Oblast,2020-05-07,176,2,1079051
Russia,Tomsk Oblast,2020-05-08,176,2,1079051
Russia,Tomsk Oblast,2020-05-09,176,2,1079051
Russia,Tomsk Oblast,2020-05-10,176,2,1079051
Russia,Tomsk Oblast,2020-05-11,279,3,1079051
Russia,Tomsk Oblast,2020-05-12,294,3,1079051
Russia,Tomsk Oblast,2020-05-13,311,4,1079051
Russia,Tomsk Oblast,2020-05-14,320,4,1079051
Russia,Tomsk Oblast,2020-05-15,329,4,1079051
Russia,Tomsk Oblast,2020-05-16,329,4,1079051
Russia,Tomsk Oblast,2020-05-17,363,4,1079051
Russia,Tomsk Oblast,2020-05-18,381,4,1079051
Russia,Tomsk Oblast,2020-05-19,381,4,1079051
Russia,Tomsk Oblast,2020-05-20,397,4,1079051
Russia,Tomsk Oblast,2020-05-21,429,4,1079051
Russia,Tomsk Oblast,2020-05-22,429,4,1079051
Russia,Tomsk Oblast,2020-05-23,479,4,1079051
Russia,Tomsk Oblast,2020-05-24,507,9,1079051
Russia,Tomsk Oblast,2020-05-25,536,9,1079051
Russia,Tomsk Oblast,2020-05-26,564,10,1079051
Russia,Tomsk Oblast,2020-05-27,564,10,1079051
Russia,Tomsk Oblast,2020-05-28,622,10,1079051
Russia,Tomsk Oblast,2020-05-29,645,11,1079051
Russia,Tomsk Oblast,2020-05-30,645,11,1079051
Russia,Tomsk Oblast,2020-05-31,645,11,1079051
Russia,Tomsk Oblast,2020-06-01,688,11,1079051
Russia,Tula Oblast,2020-03-22,0,0,1466025
Russia,Tula Oblast,2020-03-23,0,0,1466025
Russia,Tula Oblast,2020-03-24,0,0,1466025
Russia,Tula Oblast,2020-03-25,7,0,1466025
Russia,Tula Oblast,2020-03-26,7,0,1466025
Russia,Tula Oblast,2020-03-27,8,0,1466025
Russia,Tula Oblast,2020-03-28,11,0,1466025
Russia,Tula Oblast,2020-03-29,11,0,1466025
Russia,Tula Oblast,2020-03-30,12,0,1466025
Russia,Tula Oblast,2020-03-31,12,0,1466025
Russia,Tula Oblast,2020-04-01,17,0,1466025
Russia,Tula Oblast,2020-04-02,17,0,1466025
Russia,Tula Oblast,2020-04-03,17,0,1466025
Russia,Tula Oblast,2020-04-04,19,0,1466025
Russia,Tula Oblast,2020-04-05,29,0,1466025
Russia,Tula Oblast,2020-04-06,39,0,1466025
Russia,Tula Oblast,2020-04-07,49,0,1466025
Russia,Tula Oblast,2020-04-08,54,0,1466025
Russia,Tula Oblast,2020-04-09,66,0,1466025
Russia,Tula Oblast,2020-04-10,71,0,1466025
Russia,Tula Oblast,2020-04-11,71,0,1466025
Russia,Tula Oblast,2020-04-12,74,0,1466025
Russia,Tula Oblast,2020-04-13,85,0,1466025
Russia,Tula Oblast,2020-04-14,85,0,1466025
Russia,Tula Oblast,2020-04-15,130,0,1466025
Russia,Tula Oblast,2020-04-16,174,0,1466025
Russia,Tula Oblast,2020-04-17,199,0,1466025
Russia,Tula Oblast,2020-04-18,229,0,1466025
Russia,Tula Oblast,2020-04-19,287,0,1466025
Russia,Tula Oblast,2020-04-20,309,0,1466025
Russia,Tula Oblast,2020-04-21,384,1,1466025
Russia,Tula Oblast,2020-04-22,436,2,1466025
Russia,Tula Oblast,2020-04-23,461,3,1466025
Russia,Tula Oblast,2020-04-24,505,3,1466025
Russia,Tula Oblast,2020-04-25,578,4,1466025
Russia,Tula Oblast,2020-04-26,644,5,1466025
Russia,Tula Oblast,2020-04-27,713,5,1466025
Russia,Tula Oblast,2020-04-28,783,5,1466025
Russia,Tula Oblast,2020-04-29,873,6,1466025
Russia,Tula Oblast,2020-04-30,965,7,1466025
Russia,Tula Oblast,2020-05-01,1047,7,1466025
Russia,Tula Oblast,2020-05-02,1135,7,1466025
Russia,Tula Oblast,2020-05-03,1218,8,1466025
Russia,Tula Oblast,2020-05-04,1293,8,1466025
Russia,Tula Oblast,2020-05-05,1368,9,1466025
Russia,Tula Oblast,2020-05-06,1445,9,1466025
Russia,Tula Oblast,2020-05-07,1620,11,1466025
Russia,Tula Oblast,2020-05-08,1620,11,1466025
Russia,Tula Oblast,2020-05-09,1620,11,1466025
Russia,Tula Oblast,2020-05-10,1620,11,1466025
Russia,Tula Oblast,2020-05-11,1881,12,1466025
Russia,Tula Oblast,2020-05-12,1971,14,1466025
Russia,Tula Oblast,2020-05-13,2060,14,1466025
Russia,Tula Oblast,2020-05-14,2158,16,1466025
Russia,Tula Oblast,2020-05-15,2263,18,1466025
Russia,Tula Oblast,2020-05-16,2263,18,1466025
Russia,Tula Oblast,2020-05-17,2461,19,1466025
Russia,Tula Oblast,2020-05-18,2545,19,1466025
Russia,Tula Oblast,2020-05-19,2545,19,1466025
Russia,Tula Oblast,2020-05-20,2637,19,1466025
Russia,Tula Oblast,2020-05-21,2824,20,1466025
Russia,Tula Oblast,2020-05-22,2824,20,1466025
Russia,Tula Oblast,2020-05-23,3005,20,1466025
Russia,Tula Oblast,2020-05-24,3102,20,1466025
Russia,Tula Oblast,2020-05-25,3213,20,1466025
Russia,Tula Oblast,2020-05-26,3318,20,1466025
Russia,Tula Oblast,2020-05-27,3318,20,1466025
Russia,Tula Oblast,2020-05-28,3532,30,1466025
Russia,Tula Oblast,2020-05-29,3644,33,1466025
Russia,Tula Oblast,2020-05-30,3644,33,1466025
Russia,Tula Oblast,2020-05-31,3644,33,1466025
Russia,Tula Oblast,2020-06-01,3855,36,1466025
Russia,Tumen Oblast,2020-03-22,0,0,3755778
Russia,Tumen Oblast,2020-03-23,0,0,3755778
Russia,Tumen Oblast,2020-03-24,0,0,3755778
Russia,Tumen Oblast,2020-03-25,3,0,3755778
Russia,Tumen Oblast,2020-03-26,3,0,3755778
Russia,Tumen Oblast,2020-03-27,3,0,3755778
Russia,Tumen Oblast,2020-03-28,3,0,3755778
Russia,Tumen Oblast,2020-03-29,4,0,3755778
Russia,Tumen Oblast,2020-03-30,4,0,3755778
Russia,Tumen Oblast,2020-03-31,6,0,3755778
Russia,Tumen Oblast,2020-04-01,6,0,3755778
Russia,Tumen Oblast,2020-04-02,6,0,3755778
Russia,Tumen Oblast,2020-04-03,11,0,3755778
Russia,Tumen Oblast,2020-04-04,11,0,3755778
Russia,Tumen Oblast,2020-04-05,11,0,3755778
Russia,Tumen Oblast,2020-04-06,11,0,3755778
Russia,Tumen Oblast,2020-04-07,18,0,3755778
Russia,Tumen Oblast,2020-04-08,18,0,3755778
Russia,Tumen Oblast,2020-04-09,19,0,3755778
Russia,Tumen Oblast,2020-04-10,22,0,3755778
Russia,Tumen Oblast,2020-04-11,30,0,3755778
Russia,Tumen Oblast,2020-04-12,39,0,3755778
Russia,Tumen Oblast,2020-04-13,53,0,3755778
Russia,Tumen Oblast,2020-04-14,67,0,3755778
Russia,Tumen Oblast,2020-04-15,85,1,3755778
Russia,Tumen Oblast,2020-04-16,112,1,3755778
Russia,Tumen Oblast,2020-04-17,146,2,3755778
Russia,Tumen Oblast,2020-04-18,185,2,3755778
Russia,Tumen Oblast,2020-04-19,227,2,3755778
Russia,Tumen Oblast,2020-04-20,254,2,3755778
Russia,Tumen Oblast,2020-04-21,290,2,3755778
Russia,Tumen Oblast,2020-04-22,319,2,3755778
Russia,Tumen Oblast,2020-04-23,341,2,3755778
Russia,Tumen Oblast,2020-04-24,357,2,3755778
Russia,Tumen Oblast,2020-04-25,374,3,3755778
Russia,Tumen Oblast,2020-04-26,386,3,3755778
Russia,Tumen Oblast,2020-04-27,399,3,3755778
Russia,Tumen Oblast,2020-04-28,404,3,3755778
Russia,Tumen Oblast,2020-04-29,420,3,3755778
Russia,Tumen Oblast,2020-04-30,435,3,3755778
Russia,Tumen Oblast,2020-05-01,442,3,3755778
Russia,Tumen Oblast,2020-05-02,458,3,3755778
Russia,Tumen Oblast,2020-05-03,495,3,3755778
Russia,Tumen Oblast,2020-05-04,561,3,3755778
Russia,Tumen Oblast,2020-05-05,589,4,3755778
Russia,Tumen Oblast,2020-05-06,658,4,3755778
Russia,Tumen Oblast,2020-05-07,707,5,3755778
Russia,Tumen Oblast,2020-05-08,707,5,3755778
Russia,Tumen Oblast,2020-05-09,707,5,3755778
Russia,Tumen Oblast,2020-05-10,707,5,3755778
Russia,Tumen Oblast,2020-05-11,832,5,3755778
Russia,Tumen Oblast,2020-05-12,902,6,3755778
Russia,Tumen Oblast,2020-05-13,977,6,3755778
Russia,Tumen Oblast,2020-05-14,1018,6,3755778
Russia,Tumen Oblast,2020-05-15,1057,6,3755778
Russia,Tumen Oblast,2020-05-16,1057,6,3755778
Russia,Tumen Oblast,2020-05-17,1135,7,3755778
Russia,Tumen Oblast,2020-05-18,1181,7,3755778
Russia,Tumen Oblast,2020-05-19,1181,7,3755778
Russia,Tumen Oblast,2020-05-20,1227,7,3755778
Russia,Tumen Oblast,2020-05-21,1278,7,3755778
Russia,Tumen Oblast,2020-05-22,1278,7,3755778
Russia,Tumen Oblast,2020-05-23,1366,7,3755778
Russia,Tumen Oblast,2020-05-24,1411,7,3755778
Russia,Tumen Oblast,2020-05-25,1448,7,3755778
Russia,Tumen Oblast,2020-05-26,1490,7,3755778
Russia,Tumen Oblast,2020-05-27,1490,7,3755778
Russia,Tumen Oblast,2020-05-28,1562,7,3755778
Russia,Tumen Oblast,2020-05-29,1580,7,3755778
Russia,Tumen Oblast,2020-05-30,1580,7,3755778
Russia,Tumen Oblast,2020-05-31,1580,7,3755778
Russia,Tumen Oblast,2020-06-01,1638,8,3755778
Russia,Tver Oblast,2020-03-22,0,0,1260345
Russia,Tver Oblast,2020-03-23,0,0,1260345
Russia,Tver Oblast,2020-03-24,0,0,1260345
Russia,Tver Oblast,2020-03-25,3,0,1260345
Russia,Tver Oblast,2020-03-26,3,0,1260345
Russia,Tver Oblast,2020-03-27,3,0,1260345
Russia,Tver Oblast,2020-03-28,3,0,1260345
Russia,Tver Oblast,2020-03-29,3,0,1260345
Russia,Tver Oblast,2020-03-30,4,0,1260345
Russia,Tver Oblast,2020-03-31,4,0,1260345
Russia,Tver Oblast,2020-04-01,5,0,1260345
Russia,Tver Oblast,2020-04-02,5,0,1260345
Russia,Tver Oblast,2020-04-03,6,0,1260345
Russia,Tver Oblast,2020-04-04,6,0,1260345
Russia,Tver Oblast,2020-04-05,6,0,1260345
Russia,Tver Oblast,2020-04-06,8,0,1260345
Russia,Tver Oblast,2020-04-07,8,0,1260345
Russia,Tver Oblast,2020-04-08,12,0,1260345
Russia,Tver Oblast,2020-04-09,19,0,1260345
Russia,Tver Oblast,2020-04-10,24,0,1260345
Russia,Tver Oblast,2020-04-11,31,0,1260345
Russia,Tver Oblast,2020-04-12,31,0,1260345
Russia,Tver Oblast,2020-04-13,75,0,1260345
Russia,Tver Oblast,2020-04-14,75,0,1260345
Russia,Tver Oblast,2020-04-15,117,0,1260345
Russia,Tver Oblast,2020-04-16,151,0,1260345
Russia,Tver Oblast,2020-04-17,188,0,1260345
Russia,Tver Oblast,2020-04-18,237,0,1260345
Russia,Tver Oblast,2020-04-19,270,0,1260345
Russia,Tver Oblast,2020-04-20,296,0,1260345
Russia,Tver Oblast,2020-04-21,329,0,1260345
Russia,Tver Oblast,2020-04-22,356,0,1260345
Russia,Tver Oblast,2020-04-23,383,0,1260345
Russia,Tver Oblast,2020-04-24,412,0,1260345
Russia,Tver Oblast,2020-04-25,441,0,1260345
Russia,Tver Oblast,2020-04-26,464,1,1260345
Russia,Tver Oblast,2020-04-27,498,1,1260345
Russia,Tver Oblast,2020-04-28,507,1,1260345
Russia,Tver Oblast,2020-04-29,518,1,1260345
Russia,Tver Oblast,2020-04-30,535,3,1260345
Russia,Tver Oblast,2020-05-01,564,3,1260345
Russia,Tver Oblast,2020-05-02,610,3,1260345
Russia,Tver Oblast,2020-05-03,661,3,1260345
Russia,Tver Oblast,2020-05-04,680,6,1260345
Russia,Tver Oblast,2020-05-05,709,8,1260345
Russia,Tver Oblast,2020-05-06,753,8,1260345
Russia,Tver Oblast,2020-05-07,784,8,1260345
Russia,Tver Oblast,2020-05-08,784,8,1260345
Russia,Tver Oblast,2020-05-09,784,8,1260345
Russia,Tver Oblast,2020-05-10,784,8,1260345
Russia,Tver Oblast,2020-05-11,898,10,1260345
Russia,Tver Oblast,2020-05-12,932,10,1260345
Russia,Tver Oblast,2020-05-13,942,10,1260345
Russia,Tver Oblast,2020-05-14,962,10,1260345
Russia,Tver Oblast,2020-05-15,1006,10,1260345
Russia,Tver Oblast,2020-05-16,1006,10,1260345
Russia,Tver Oblast,2020-05-17,1085,10,1260345
Russia,Tver Oblast,2020-05-18,1112,10,1260345
Russia,Tver Oblast,2020-05-19,1112,10,1260345
Russia,Tver Oblast,2020-05-20,1131,11,1260345
Russia,Tver Oblast,2020-05-21,1203,11,1260345
Russia,Tver Oblast,2020-05-22,1203,11,1260345
Russia,Tver Oblast,2020-05-23,1273,15,1260345
Russia,Tver Oblast,2020-05-24,1310,17,1260345
Russia,Tver Oblast,2020-05-25,1363,17,1260345
Russia,Tver Oblast,2020-05-26,1378,17,1260345
Russia,Tver Oblast,2020-05-27,1378,17,1260345
Russia,Tver Oblast,2020-05-28,1476,22,1260345
Russia,Tver Oblast,2020-05-29,1517,22,1260345
Russia,Tver Oblast,2020-05-30,1517,22,1260345
Russia,Tver Oblast,2020-05-31,1517,22,1260345
Russia,Tver Oblast,2020-06-01,1604,22,1260345
Russia,Ulianovsk Oblast,2020-03-22,0,0,1229687
Russia,Ulianovsk Oblast,2020-03-23,0,0,1229687
Russia,Ulianovsk Oblast,2020-03-24,0,0,1229687
Russia,Ulianovsk Oblast,2020-03-25,1,0,1229687
Russia,Ulianovsk Oblast,2020-03-26,1,0,1229687
Russia,Ulianovsk Oblast,2020-03-27,1,0,1229687
Russia,Ulianovsk Oblast,2020-03-28,1,0,1229687
Russia,Ulianovsk Oblast,2020-03-29,1,0,1229687
Russia,Ulianovsk Oblast,2020-03-30,1,0,1229687
Russia,Ulianovsk Oblast,2020-03-31,1,0,1229687
Russia,Ulianovsk Oblast,2020-04-01,1,0,1229687
Russia,Ulianovsk Oblast,2020-04-02,1,0,1229687
Russia,Ulianovsk Oblast,2020-04-03,1,0,1229687
Russia,Ulianovsk Oblast,2020-04-04,1,0,1229687
Russia,Ulianovsk Oblast,2020-04-05,1,0,1229687
Russia,Ulianovsk Oblast,2020-04-06,2,0,1229687
Russia,Ulianovsk Oblast,2020-04-07,4,0,1229687
Russia,Ulianovsk Oblast,2020-04-08,4,0,1229687
Russia,Ulianovsk Oblast,2020-04-09,6,0,1229687
Russia,Ulianovsk Oblast,2020-04-10,40,0,1229687
Russia,Ulianovsk Oblast,2020-04-11,62,0,1229687
Russia,Ulianovsk Oblast,2020-04-12,70,0,1229687
Russia,Ulianovsk Oblast,2020-04-13,86,0,1229687
Russia,Ulianovsk Oblast,2020-04-14,86,0,1229687
Russia,Ulianovsk Oblast,2020-04-15,104,0,1229687
Russia,Ulianovsk Oblast,2020-04-16,123,0,1229687
Russia,Ulianovsk Oblast,2020-04-17,138,2,1229687
Russia,Ulianovsk Oblast,2020-04-18,157,2,1229687
Russia,Ulianovsk Oblast,2020-04-19,168,2,1229687
Russia,Ulianovsk Oblast,2020-04-20,187,2,1229687
Russia,Ulianovsk Oblast,2020-04-21,187,2,1229687
Russia,Ulianovsk Oblast,2020-04-22,196,2,1229687
Russia,Ulianovsk Oblast,2020-04-23,228,2,1229687
Russia,Ulianovsk Oblast,2020-04-24,253,3,1229687
Russia,Ulianovsk Oblast,2020-04-25,280,3,1229687
